,id,name,age,nationality,overall,potential,club,value,wage,preferred_foot,international_reputation,skill_moves,position,joined,contract_valid_until,height,weight,release_clause
4354,230253,Alson Botelho,30,Brazil,69,69,Atlético Mineiro,775,14,Right,1,2,CDM,2018,2021-01-01,180.34,73.094,1500
4355,239981,J. Arp,18,Germany,69,88,Hamburger SV,2200,4,Right,1,3,ST,2017,2020-01-01,182.88,78.088,4900
4356,194925,L. Moult,26,England,69,72,Preston North End,1300,8,Right,1,2,ST,2018,2021-01-01,182.88,84.898,2600
4357,213102,Arthur Caike,26,Brazil,69,70,Al Shabab,1200,15,Right,1,3,LM,2018,2021-01-01,175.26,74.91,2100
4358,214382,I. Rivas,30,Colombia,69,69,Junior FC,975,2,Right,1,3,CM,2018,2023-01-01,177.8,79.904,1400
4359,164462,N. Onuoha,31,England,69,69,Real Salt Lake,700,4,Right,2,2,CB,2018,2023-01-01,187.96,78.088,1100
4360,198511,Mika,27,Portugal,69,72,Os Belenenses,875,3,Left,1,1,GK,2018,2019-01-01,195.58,89.892,1900
4361,216175,C. Stanković,25,Austria,69,74,FC Red Bull Salzburg,1000,11,Right,1,1,GK,2015,2020-01-01,185.42,79.904,1600
4362,218991,M. Gómez,24,Colombia,69,75,Rionegro Águilas,1400,2,Left,1,3,LM,2016,2019-06-30,185.42,72.186,4585.060806
4363,229487,L. Klünter,22,Germany,69,78,Hertha BSC,1400,10,Right,1,3,RB,2018,2022-01-01,182.88,73.094,2600
4364,212592,A. Farrell,26,United States,69,70,New England Revolution,1000,4,Right,1,3,RB,2013,2023-01-01,180.34,74.91,1500
4365,220528,G. Tutino,21,Italy,69,80,Cosenza,1800,20,Right,1,3,LS,2016,2019-06-30,177.8,76.272,4585.060806
4366,235888,I. Cardona,20,France,69,78,KSV Cercle Brugge,1700,21,Right,1,3,ST,2016,2019-06-30,185.42,77.18,4585.060806
4367,211057,Pablo Valcarce,25,Spain,69,72,RCD Mallorca,1300,5,Left,1,3,RM,2018,2022-01-01,175.26,69.916,2100
4368,215665,Filipe Ferreira,27,Portugal,69,69,SK Sturm Graz,875,9,Left,1,3,LB,2018,2020-01-01,177.8,72.186,1300
4369,217201,E. Triverio,29,Argentina,69,69,Deportivo Toluca,1100,13,Right,1,3,ST,2018,2023-01-01,182.88,78.088,1800
4370,223345,Wellington,25,Brazil,69,70,Portimonense SC,1200,5,Right,1,3,RW,2017,2020-01-01,182.88,67.192,2700
4371,177521,B. Nehrig,31,Germany,69,69,FC St. Pauli,700,8,Right,1,2,CDM,2013,2019-01-01,180.34,78.996,1100
4372,169586,F. Campbell,30,England,69,69,Hull City,1000,15,Right,2,3,ST,2017,2019-01-01,172.72,82.174,1900
4373,223603,F. Bredlow,23,Germany,69,77,1. FC Nürnberg,1200,7,Left,1,1,GK,2017,2020-01-01,190.5,89.892,2300
4374,227443,Y. Takahagi,31,Japan,69,69,FC Tokyo,900,6,Right,1,3,CAM,2017,2023-01-01,182.88,69.008,1100
4375,225396,B. Ampuero,24,Chile,69,74,Universidad Católica,1200,2,Right,1,2,CB,2016,2018-12-31,182.88,82.174,4585.060806
4376,205941,C. Chávez,31,Argentina,69,69,Club Atlético Aldosivi,925,7,Right,1,3,LW,2018,2020-01-01,170.18,66.284,1300
4377,235381,V. Marcel,21,France,69,77,ESTAC Troyes,1600,12,Left,1,3,RW,2016,2019-06-30,180.34,64.922,4585.060806
4378,193141,I. Pillud,32,Argentina,69,69,Racing Club,575,9,Right,1,2,RB,2010,2020-01-01,177.8,81.266,863
4379,230774,J. Clarke-Salter,20,England,69,81,Vitesse,1700,5,Left,1,2,LCB,2014,2021-01-01,187.96,69.916,2800
4380,169590,D. Gibson,30,Republic of Ireland,69,69,Wigan Athletic,975,24,Right,2,2,CM,2018,2018-01-01,180.34,79.904,1900
4381,177782,H. Özmert,33,Turkey,69,69,Antalyaspor,425,8,Right,1,3,LCM,2018,2019-01-01,182.88,79.904,850
4382,208247,L. Spendlhofer,25,Austria,69,74,SK Sturm Graz,1200,9,Right,1,2,RCB,2015,2019-01-01,187.96,82.174,1800
4383,233591,Pomares,25,Spain,69,72,Extremadura UD,1100,3,Left,1,2,LB,2018,2020-01-01,182.88,74.002,1800
4384,188791,A. Costa,33,Argentina,69,69,San Martin de Tucumán,625,6,Left,2,3,LCM,2018,2021-01-01,175.26,74.91,906
4385,243576,Pedro Porro,18,Spain,69,82,Girona FC,1600,5,Right,1,3,RWB,2017,2023-01-01,175.26,69.916,4500
4386,204153,Y. Stark,27,Germany,69,70,SV Darmstadt 98,1000,9,Right,1,2,CDM,2015,2020-01-01,185.42,81.266,1700
4387,209529,M. Tanković,23,Sweden,69,74,Hammarby IF,1400,3,Right,1,3,CAM,2017,2020-01-01,177.8,74.002,1900
4388,157305,R. Lindgren,33,Sweden,69,69,BK Häcken,425,3,Right,1,2,RCB,2016,2019-01-01,180.34,73.094,531
4389,188793,Raúl Llorente,32,Spain,69,69,Western Sydney Wanderers,575,5,Left,1,2,LB,2017,2019-01-01,170.18,69.008,719
4390,216698,M. García,26,Argentina,69,69,San Martin de Tucumán,1100,6,Left,1,3,LM,2016,2019-01-01,175.26,71.278,1600
4391,201083,M. Kucharczyk,27,Poland,69,69,Legia Warszawa,1100,5,Right,1,3,RM,2009,2019-01-01,177.8,78.088,1500
4392,207739,M. Havenaar,31,Japan,69,69,Vegalta Sendai,950,5,Left,2,2,ST,2016,2019-01-31,195.58,92.162,4585.060806
4393,214907,F. Bahlouli,23,France,69,76,LOSC Lille,1500,12,Right,1,3,CAM,2017,2020-01-01,182.88,82.174,3200
4394,172411,Servando,34,Spain,69,69,Cádiz CF,325,5,Right,1,2,CB,2014,2019-01-01,180.34,74.91,520
4395,210556,Lucas João,24,Portugal,69,73,Sheffield Wednesday,1400,13,Right,1,3,LM,2015,2021-01-01,193.04,79.904,2700
4396,227708,Lucas Tagliapietra,27,Brazil,69,71,Al Batin,1000,7,Left,1,2,LCB,2018,2019-01-01,193.04,93.978,1800
4397,234108,G. Maroni,19,Argentina,69,81,Club Atlético Talleres,1800,5,Right,1,3,CAM,2016,2019-06-30,170.18,67.192,4585.060806
4398,224126,Crislan,26,Brazil,69,71,Shimizu S-Pulse,1300,7,Left,1,3,ST,2016,2018-12-31,187.96,84.898,4585.060806
4399,226686,M. Christiansen,21,Germany,69,78,DSC Arminia Bielefeld,1400,5,Right,1,2,CDM,2018,2020-01-01,185.42,82.174,2600
4400,232062,D. Sundgren,27,Sweden,69,69,AIK,875,5,Right,1,2,RWB,2016,2019-01-01,177.8,69.008,1100
4401,214911,A. Parot,28,Chile,69,69,Rosario Central,825,8,Left,1,2,LB,2017,2020-01-01,180.34,81.266,1200
4402,210560,Diogo Coelho,24,Portugal,69,74,CD Nacional,1200,5,Right,1,2,CB,2012,2020-01-01,182.88,83.082,2600
4403,225664,M. Ibarra,28,United States,69,69,Minnesota United FC,1100,4,Right,1,3,RM,2017,2023-01-01,165.1,64.922,1600
4404,242816,Riqui Puig,18,Spain,69,89,FC Barcelona,2100,24,Right,1,3,CM,2018,2021-01-01,170.18,55.842,6500
4405,198017,M. Pereira,30,France,69,69,Yeni Malatyaspor,1000,7,Right,1,3,RM,2018,2019-01-01,180.34,73.094,2000
4406,205185,Ilori,25,Portugal,69,73,Reading,1100,14,Right,1,2,RCB,2017,2020-01-01,190.5,79.904,2300
4407,216449,Tomás Podstawski,23,Portugal,69,76,Pogoń Szczecin,1300,3,Right,1,3,CDM,2018,2021-01-01,180.34,72.186,2000
4408,222337,Jo Sung Jin,27,Korea Republic,69,70,Suwon Samsung Bluewings,1000,4,Right,1,2,LCB,2014,2023-01-01,187.96,78.088,1300
4409,224385,H. Yamada,29,Japan,69,69,Júbilo Iwata,1000,4,Right,1,3,RF,2017,2023-01-01,172.72,66.284,1300
4410,230273,Antonaldo Laforte,26,Brazil,69,69,Fluminense,1100,13,Right,1,2,CAM,2018,2021-01-01,177.8,82.174,2100
4411,238977,C. Beck,30,Germany,69,69,1. FC Magdeburg,1000,8,Left,1,2,RS,2013,2020-01-01,195.58,88.076,1600
4412,188289,E. Rivière,28,France,69,69,FC Metz,1100,5,Right,1,2,ST,2017,2019-01-01,182.88,76.272,2000
4413,172418,I. Parlak,31,Turkey,69,69,MKE Ankaragücü,950,11,Right,1,3,CAM,2017,2019-01-01,180.34,74.002,1900
4414,150659,V. Demarconnay,35,France,69,69,Paris FC,250,2,Right,1,1,GK,2008,2019-01-01,180.34,73.094,438
4415,184707,G. Madine,27,England,69,69,Cardiff City,1100,22,Right,1,2,ST,2018,2021-01-01,190.5,74.91,2200
4416,214916,F. Cordero,30,Chile,69,69,San Martin de Tucumán,750,6,Left,1,3,LB,2018,2023-01-01,172.72,71.278,1100
4417,155524,R. Stearman,30,England,69,69,Sheffield United,775,6,Right,1,2,CB,2017,2020-01-01,190.5,76.272,1500
4418,226436,H. ter Avest,21,Netherlands,69,77,Udinese,1300,8,Right,1,3,RB,2018,2022-01-01,182.88,78.088,2700
4419,183940,V. Anita,29,Netherlands,69,69,Willem II,1000,20,Right,2,3,RCM,2016,2019-06-30,167.64,66.284,4585.060806
4420,190852,C. McManaman,27,England,69,69,Wigan Athletic,1100,24,Right,1,3,RM,2018,2019-01-01,175.26,71.278,2100
4421,204677,Oriol Rosell,25,Spain,69,73,Orlando City SC,1100,4,Right,1,3,RDM,2018,2022-01-01,182.88,76.272,1800
4422,236165,Paulo Daineiro,34,Brazil,69,69,Ceará Sporting Club,525,10,Right,1,3,LAM,2018,2021-01-01,167.64,62.198,971
4423,177285,R. Vincelot,32,France,69,69,Crawley Town,600,5,Right,1,2,CB,2018,2020-01-01,177.8,71.278,1100
4424,214662,R. Lenis,25,Colombia,69,70,Atlético Nacional,1200,3,Right,1,3,RW,2018,2019-01-01,180.34,69.916,1800
4425,198024,Y. de Lanlay,26,Norway,69,70,Rosenborg BK,1200,4,Right,1,3,LW,2015,2019-01-01,180.34,72.186,1700
4426,212104,J. Gómez,24,Mexico,69,73,Querétaro,1100,4,Right,1,3,RCM,2012,2022-01-01,175.26,64.922,2000
4427,214408,I. Lichnovsky,24,Chile,69,77,Cruz Azul,1300,9,Right,1,2,CB,2018,2019-01-01,187.96,78.996,2500
4428,231560,C. Muñoz,29,Chile,69,69,Unión Española,1100,3,Right,1,2,ST,2017,2018-01-01,172.72,67.192,1400
4429,170632,J. MacDonald,32,Scotland,69,69,Kilmarnock,600,3,Right,1,1,GK,2015,2020-01-01,185.42,78.996,1100
4430,179592,G. Boyd,32,Scotland,69,69,Sheffield Wednesday,825,13,Left,1,3,RM,2017,2019-01-01,185.42,78.996,1600
4431,184456,E. Lichaj,29,United States,69,69,Hull City,800,13,Right,1,2,RB,2018,2020-01-01,177.8,79.904,1500
4432,199305,M. Wittek,29,Germany,69,69,1. FC Heidenheim 1846,825,7,Right,1,2,CB,2012,2020-01-01,193.04,88.076,1300
4433,200841,C. Jenkinson,26,England,69,71,Arsenal,1000,34,Right,2,3,RB,2011,2020-01-01,185.42,77.18,2000
4434,214153,J. Pérez,27,Colombia,69,70,Pachuca,1200,15,Right,1,3,ST,2018,2019-01-01,177.8,72.186,2200
4435,182409,Zhang Chengdong,29,China PR,69,69,Hebei China Fortune FC,1000,8,Right,1,3,RM,2017,2021-01-01,187.96,86.26,2200
4436,189065,F. Renzetti,30,Italy,69,69,US Cremonese,750,2,Left,1,2,LB,2018,2020-01-01,172.72,71.278,1200
4437,198538,B. Paulsen,26,Denmark,69,72,Hammarby IF,1100,3,Right,1,2,RCB,2017,2019-01-01,190.5,77.18,1400
4438,214922,A. Ramos,26,Chile,69,69,CD Everton de Viña del Mar,1200,3,Right,1,3,ST,2018,2019-01-01,167.64,69.916,1600
4439,235658,V. Nelsson,19,Denmark,69,81,FC Nordsjælland,1600,3,Right,1,2,CB,2016,2021-01-01,185.42,74.91,2300
4440,236170,Ever Sineiro,30,Brazil,69,69,Cruzeiro,1000,13,Right,1,3,CAM,2018,2021-01-01,167.64,59.928,1900
4441,199051,Yohan Tavares,30,Portugal,69,69,ESTAC Troyes,775,4,Right,1,2,RCB,2018,2020-01-01,187.96,82.174,1400
4442,183691,D. Toth,31,Austria,69,69,FC Admira Wacker Mödling,700,6,Left,1,2,CDM,2009,2019-01-01,172.72,68.1,1000
4443,214668,L. Barrera,27,Argentina,69,69,Clube Sport Marítimo,1100,5,Left,1,3,LM,2018,2021-01-01,177.8,78.088,2300
4444,169100,I. Anya,30,Scotland,69,69,Derby County,1000,21,Right,1,3,RW,2016,2020-01-01,167.64,72.186,1900
4445,200845,P. Hoban,26,Republic of Ireland,69,70,Dundalk,1300,2,Right,1,3,ST,2017,2018-01-01,180.34,83.99,2000
4446,227725,Hugo Basto,25,Portugal,69,75,GD Chaves,1200,5,Right,1,2,CB,2018,2020-01-01,187.96,79.904,2800
4447,187789,Kanu,30,Brazil,69,69,KV Kortrijk,1000,7,Left,1,3,CAM,2018,2020-01-01,182.88,83.99,1500
4448,217998,C. Arango,23,Colombia,69,77,CD Tondela,1600,5,Right,1,3,ST,2016,2019-06-30,180.34,78.088,4585.060806
4449,168590,M. Karl,32,Germany,69,69,SV Sandhausen,600,3,Right,1,2,RCB,2016,2019-01-01,193.04,88.076,960
4450,244622,Puado,20,Spain,69,78,RCD Espanyol,1700,10,Right,1,3,ST,2017,2022-01-01,177.8,69.008,3800
4451,209039,D. Moberg Karlsson,24,Sweden,69,75,IFK Norrköping,1500,4,Left,1,3,RF,2016,2019-01-01,177.8,76.272,2100
4452,215183,E. Rescaldani,26,Argentina,69,72,Patronato,1300,8,Left,1,2,ST,2018,2019-01-01,190.5,83.082,2000
4453,220815,J. Narváez,23,Colombia,69,78,UD Almería,1600,9,Right,1,3,CM,2016,2019-06-30,180.34,76.272,4585.060806
4454,231823,J. Hoogma,20,Netherlands,69,80,TSG 1899 Hoffenheim,1600,10,Left,1,2,CB,2017,2021-01-01,190.5,81.266,3000
4455,138384,M. Janko,35,Austria,69,69,FC Lugano,475,4,Left,2,2,ST,2018,2019-01-01,195.58,92.162,689
4456,213136,S. Willems,27,France,69,70,Sporting de Charleroi,1000,7,Left,1,2,LB,2013,2021-01-01,182.88,76.272,1600
4457,165520,O. Scarione,32,Argentina,69,69,Göztepe SK,825,12,Right,2,3,CAM,2017,2019-01-01,177.8,71.278,1700
4458,198033,Alex,26,Portugal,69,69,Vitória de Setúbal,1100,4,Left,1,3,LW,2018,2020-01-01,175.26,68.1,2400
4459,213905,S. Gallagher,22,England,69,77,Southampton,1600,20,Right,1,2,ST,2012,2021-01-01,193.04,74.91,3300
4460,214417,J. Blanco,26,Colombia,69,70,Independiente Medellín,1200,2,Right,1,3,LM,2018,2023-01-01,182.88,69.008,1800
4461,204690,P. Hosiner,29,Austria,69,69,SK Sturm Graz,1100,11,Right,1,3,ST,2018,2021-01-01,177.8,78.996,1500
4462,214930,Caro,25,Spain,69,75,Albacete BP,1200,4,Right,1,2,CB,2018,2020-01-01,182.88,69.916,2200
4463,226706,Felipe Pires,23,Brazil,69,74,TSG 1899 Hoffenheim,1400,13,Right,1,3,LM,2015,2020-01-01,177.8,68.1,2500
4464,236178,Renato Rochela,26,Brazil,69,69,Atlético Mineiro,1100,15,Left,1,3,CAM,2018,2021-01-01,187.96,77.18,2100
4465,183442,J. Henry,29,England,69,69,Oxford United,1000,7,Right,1,3,RCM,2017,2020-01-01,182.88,77.18,1800
4466,210579,P. Reulet,24,France,69,77,Stade Malherbe Caen,1200,7,Right,1,1,GK,2012,2019-01-01,180.34,68.1,2500
4467,222355,L. Valzania,22,Italy,69,78,Atalanta,1600,11,Right,1,3,CM,2015,2023-01-01,182.88,77.18,3000
4468,225939,J. George,25,Germany,69,70,SSV Jahn Regensburg,1200,6,Right,1,3,LAM,2015,2020-01-01,175.26,74.91,2000
4469,242324,G. Robail,24,France,69,73,Valenciennes FC,1400,25,Right,1,3,LM,2016,2019-06-30,182.88,73.094,4585.060806
4470,222358,O. Barreto,25,Colombia,69,70,Millonarios FC,1200,2,Right,1,4,RM,2016,2020-01-01,172.72,68.1,1800
4471,190614,D. Álvarez,36,Colombia,69,69,Patriotas Boyacá FC,375,1,Right,1,3,ST,2018,2021-01-01,172.72,69.916,506
4472,199832,S. Neumann,27,Germany,69,71,MSV Duisburg,1000,4,Left,1,2,CB,2018,2020-01-01,187.96,79.904,1700
4473,135576,Diego Barcelos,33,Brazil,69,69,CD Nacional,650,6,Right,1,4,CAM,2017,2020-01-01,170.18,69.916,1400
4474,208024,M. Wallace,25,Scotland,69,72,Millwall,1100,6,Left,1,2,CB,2018,2021-01-01,187.96,74.91,2200
4475,165784,D. Bottinelli,31,Argentina,69,69,Audax Italiano,925,1,Right,1,3,LCM,2016,2018-12-31,167.64,67.192,4585.060806
4476,212377,M. Osuna,29,Mexico,69,69,Monarcas Morelia,825,5,Right,1,3,CDM,2018,2018-01-01,177.8,76.272,1400
4477,51353,K. Miller,38,Scotland,69,69,Dundee FC,375,3,Right,2,3,ST,2018,2020-01-01,177.8,71.278,656
4478,137114,M. Ciani,34,France,69,69,LA Galaxy,325,4,Right,2,2,CB,2017,2021-01-01,193.04,88.076,488
4479,220826,L. Vásquez,26,Colombia,69,71,América de Cali,1100,1,Right,1,2,RDM,2018,2018-01-01,185.42,79.904,1500
4480,228762,G. Troupée,20,Netherlands,69,77,ADO Den Haag,1300,6,Right,1,3,RB,2016,2019-06-30,180.34,64.922,4585.060806
4481,189594,A. Erdem,29,Turkey,69,69,Medipol Başakşehir FK,800,11,Left,1,3,LB,2013,2020-01-01,175.26,66.284,1500
4482,219803,D. Cavaré,23,France,69,75,Barnsley,1200,5,Right,1,3,RB,2017,2019-01-01,182.88,83.99,2400
4483,230043,F. Maouassa,19,France,69,78,Nîmes Olympique,1300,6,Left,1,3,LB,2016,2019-06-30,170.18,73.094,4585.060806
4484,235419,N. Dovedan,23,Austria,69,74,1. FC Heidenheim 1846,1400,7,Right,1,3,CAM,2017,2021-01-01,170.18,71.278,2300
4485,186267,V. Hedenstad,27,Norway,69,70,Rosenborg BK,975,4,Right,1,3,RB,2017,2020-01-01,177.8,74.002,1300
4486,3484,J. O'Shea,37,Republic of Ireland,69,69,Reading,140,10,Right,2,2,CB,2018,2019-01-01,190.5,83.99,266
4487,204444,Y. Wildschut,26,Netherlands,69,69,Bolton Wanderers,1100,13,Right,1,3,LM,2016,2019-06-30,187.96,86.26,4585.060806
4488,213404,P. Dawidowicz,23,Poland,69,80,Hellas Verona,1600,4,Right,1,2,CB,2016,2019-06-30,190.5,84.898,4585.060806
4489,229276,P. Bartolomei,28,Italy,69,69,Spezia,1000,3,Right,1,3,RCM,2018,2020-01-01,182.88,76.272,1600
4490,230300,Rômulão Selva,26,Brazil,69,69,Botafogo,1200,11,Right,1,4,LS,2018,2021-01-01,177.8,72.186,2200
4491,232860,K. Higashi,27,Japan,69,69,FC Tokyo,1100,6,Right,1,3,RM,2013,2018-01-01,177.8,72.186,1400
4492,235164,L. Mora,30,Italy,69,69,Spezia,975,3,Left,1,3,CM,2018,2020-01-01,182.88,79.904,1500
4493,236956,J. Abrigo,23,Chile,69,77,Tiburones Rojos de Veracruz,1500,4,Right,1,3,CAM,2018,2019-01-01,170.18,66.284,2900
4494,184220,M. Diskerud,27,United States,69,69,Ulsan Hyundai FC,1100,43,Right,1,3,CM,2016,2019-06-30,182.88,68.1,4585.060806
4495,220829,E. Torregrossa,26,Italy,69,71,Brescia,1300,3,Left,1,3,RS,2014,2019-01-01,182.88,79.904,2100
4496,222109,C. Cadden,21,Scotland,69,77,Motherwell,1600,3,Right,1,3,RM,2013,2019-01-01,182.88,76.272,3000
4497,198046,D. Dąbrowski,25,Poland,69,73,Cracovia,1100,3,Right,1,2,RCM,2013,2019-01-01,177.8,73.094,1600
4498,201374,Fernández,28,Spain,69,69,Córdoba CF,825,5,Right,1,2,RB,2017,2021-01-01,170.18,64.922,1300
4499,223134,Z. Yavru,26,Turkey,69,70,Trabzonspor,1000,13,Right,1,3,RB,2018,2019-01-01,177.8,78.088,2100
4500,164766,L. Wallace,30,Scotland,69,69,Rangers FC,750,21,Left,1,3,LB,2011,2019-01-01,185.42,74.91,1400
4501,232094,J. Niezgoda,23,Poland,69,75,Legia Warszawa,1500,5,Right,1,3,ST,2016,2022-01-01,185.42,73.094,2300
4502,173470,C. Leitgeb,33,Austria,69,69,FC Red Bull Salzburg,625,16,Right,1,3,CM,2007,2019-01-01,172.72,69.008,938
4503,183454,E. Pisano,31,Italy,69,69,Bristol City,700,18,Right,1,3,RB,2017,2019-01-01,185.42,83.082,1300
4504,205215,Igor Rossi,29,Brazil,69,69,Al Faisaly,825,11,Left,1,2,LCB,2017,2020-01-01,187.96,82.174,1400
4505,177055,V. Elm,32,Sweden,69,69,Kalmar FF,600,2,Left,1,2,RCB,2015,2020-01-01,190.5,83.99,750
4506,198560,Carlos Ruiz,34,Spain,69,69,CD Tenerife,325,5,Right,1,2,CB,2013,2019-01-01,182.88,79.904,520
4507,221600,M. Clarke,21,England,69,82,Portsmouth,1800,4,Left,1,3,LCB,2016,2020-01-01,187.96,74.002,4300
4508,222881,Auro,22,Brazil,69,78,Toronto FC,1400,3,Right,1,4,RB,2018,2018-01-01,167.64,64.014,2400
4509,225441,K. Palmer,21,England,69,77,Blackburn Rovers,1600,14,Right,1,3,CAM,2014,2021-01-01,175.26,68.1,3300
4510,201890,Negueba,26,Brazil,69,70,Gyeongnam FC,1200,4,Right,1,4,RM,2018,2022-01-01,177.8,64.922,1600
4511,212643,P. Cibicki,24,Sweden,69,74,Molde FK,1400,19,Right,1,3,LW,2016,2018-12-31,182.88,66.284,4585.060806
4512,189603,M. Morys,31,Germany,69,69,VfR Aalen,925,2,Right,1,3,LS,2015,2020-01-01,182.88,78.088,1300
4513,214948,S. Schonlau,23,Germany,69,73,SC Paderborn 07,1200,5,Right,1,2,LCB,2013,2020-01-01,185.42,77.18,1900
4514,226468,A. Favilli,21,Italy,69,81,Genoa,1900,30,Left,1,3,ST,2016,2019-06-30,190.5,78.088,4585.060806
4515,186788,D. Pisot,30,Germany,69,69,Karlsruher SC,775,4,Right,1,2,LCB,2017,2019-01-01,185.42,79.904,1100
4516,203173,Noguera,28,Spain,69,69,CD Numancia,1100,6,Right,1,3,RM,2018,2020-01-01,175.26,72.186,1700
4517,204709,D. Rubio,25,Chile,69,73,Sporting Kansas City,1400,4,Right,1,3,ST,2016,2018-01-01,177.8,77.18,2200
4518,209061,S. Hedlund,25,Sweden,69,72,1. FC Union Berlin,1300,15,Right,1,3,LW,2016,2020-01-01,175.26,68.1,2200
4519,216229,R. Dugimont,32,France,69,69,AJ Auxerre,825,4,Right,1,3,CAM,2018,2021-01-01,182.88,74.91,1500
4520,229541,A. Montero,23,Colombia,69,79,Deportes Tolima,1300,1,Right,1,1,GK,2018,2023-01-01,195.58,84.898,2100
4521,233125,M. Hartel,22,Germany,69,76,1. FC Union Berlin,1500,14,Right,1,3,LW,2017,2020-01-01,175.26,69.008,2700
4522,204966,Adrián Ortolá,24,Spain,69,75,Deportivo de La Coruña,1100,31,Left,1,1,GK,2016,2019-06-30,182.88,72.186,4585.060806
4523,221350,T. Ambrose,21,France,69,79,Racing Club de Lens,1700,32,Right,1,3,LM,2016,2019-06-30,177.8,76.272,4585.060806
4524,232870,N. Ueda,23,Japan,69,75,KSV Cercle Brugge,1200,6,Right,1,2,RCB,2018,2022-01-01,185.42,77.18,2000
4525,235942,F. Cassata,20,Italy,69,80,Frosinone,1800,16,Right,1,3,CM,2016,2019-06-30,182.88,74.91,4585.060806
4526,191910,Kim Shin Wook,30,Korea Republic,69,69,Jeonbuk Hyundai Motors,1000,6,Right,2,2,RS,2016,2021-01-01,195.58,93.07,1300
4527,162471,A. Keogh,32,Republic of Ireland,69,69,Perth Glory,850,4,Right,1,3,ST,2016,2019-01-01,182.88,73.094,1100
4528,231591,Javi Galán,23,Spain,69,74,Córdoba CF,1200,4,Left,1,3,LB,2015,2020-01-01,172.72,69.916,1900
4529,214440,D. Melo,24,Chile,69,76,CD Palestino,1100,2,Right,1,1,GK,2011,2020-01-01,177.8,76.272,1700
4530,230824,Pedro Pereira,20,Portugal,69,81,Genoa,1600,4,Right,1,3,RB,2016,2019-06-30,182.88,72.186,4585.060806
4531,200105,J. Kappelhof,27,Netherlands,69,71,Chicago Fire,1000,4,Right,1,2,RCB,2016,2018-01-01,180.34,73.094,1600
4532,140201,Y. Okubo,36,Japan,69,69,Júbilo Iwata,375,3,Right,2,3,ST,2018,2019-01-01,170.18,73.094,469
4533,202154,F. Bordagaray,31,Argentina,69,69,Defensa y Justicia,950,9,Right,1,3,ST,2016,2019-06-30,177.8,74.91,4585.060806
4534,213418,C. Akpom,22,England,69,76,PAOK,1500,1,Right,1,3,ST,2018,2021-01-01,182.88,69.916,3400
4535,23466,R. Taylor,33,England,69,69,Fleetwood Town,400,5,Right,2,3,CDM,2018,2021-01-01,177.8,69.916,700
4536,230314,Kaíque Mutto,26,Brazil,69,69,Atlético Mineiro,750,11,Right,1,1,GK,2018,2021-01-01,190.5,82.174,1400
4537,237994,N. Barrios,20,Argentina,69,82,San Lorenzo de Almagro,2000,7,Right,1,3,LM,2017,2022-01-01,154.94,58.112,4300
4538,190634,G. Sauro,28,Argentina,69,71,Columbus Crew SC,1000,4,Right,1,2,CB,2015,2019-01-01,190.5,83.99,1600
4539,199339,M. Riemann,29,Germany,69,69,VfL Bochum 1848,700,7,Right,1,1,GK,2015,2020-01-01,185.42,83.082,1100
4540,136363,Jung Jo Gook,34,Korea Republic,69,69,Gangwon FC,550,4,Right,1,2,ST,2017,2021-01-01,185.42,77.18,688
4541,204203,Xavi Molina,31,Spain,69,69,KAS Eupen,700,6,Right,1,2,RB,2018,2021-01-01,182.88,78.088,1100
4542,207531,S. Thesker,27,Germany,69,70,Holstein Kiel,1000,6,Left,1,2,CB,2018,2021-01-01,190.5,83.99,1600
4543,230315,Ailton Cardenhas,30,Brazil,69,69,Santos,675,7,Right,1,1,GK,2018,2021-01-01,193.04,83.99,1300
4544,222636,G. Kyei,22,France,69,76,Racing Club de Lens,1500,9,Right,1,3,ST,2016,2019-06-30,187.96,83.99,4585.060806
4545,213933,L. Wahlqvist,21,Sweden,69,76,SG Dynamo Dresden,1300,6,Right,1,2,RWB,2018,2022-01-01,182.88,78.088,2300
4546,143022,G. Lorenzetti,33,Chile,69,69,Universidad de Chile,625,6,Left,1,3,CM,2011,2019-01-01,162.56,63.106,875
4547,240046,João Victor,24,Brazil,69,72,LASK Linz,1300,6,Left,1,4,LW,2017,2021-01-01,177.8,72.186,2000
4548,214703,D. Sánchez,31,Chile,69,69,Unión Española,650,2,Right,1,1,GK,2013,2019-01-01,182.88,86.26,878
4549,231089,I. Sissoko,20,France,69,81,RC Strasbourg Alsace,1700,6,Right,1,3,RCM,2018,2022-01-01,193.04,88.076,3700
4550,198322,Aguilera,32,Spain,69,69,SD Huesca,600,10,Right,1,3,CDM,2016,2019-01-01,185.42,77.18,1300
4551,201138,Z. Boucher,26,France,69,72,Angers SCO,925,3,Right,1,1,GK,2016,2019-06-30,180.34,76.272,4585.060806
4552,232882,K. Misao,22,Japan,69,79,Kashima Antlers,1700,6,Right,1,3,CM,2016,2021-01-01,180.34,73.094,2500
4553,171954,B. Kısa,35,Turkey,69,69,Akhisar Belediyespor,450,6,Left,1,3,CM,2018,2019-01-01,180.34,69.916,900
4554,199347,T. Beermann,27,Germany,69,70,1. FC Heidenheim 1846,1000,6,Left,1,2,LCB,2013,2020-01-01,187.96,84.898,1600
4555,203699,G. Courtet,29,France,69,69,FC Lorient,1100,5,Right,1,3,ST,2017,2020-01-01,180.34,76.272,1800
